"exerciseName","stableKey","reviewDebtDecision","safeForSeedMutation","missingFields","placeholderFields","placeholderValues","reason","recommendedNextPass"
"원암 머신 로우","ex_33d2da8e","ANATOMY_SUPPORTED_TEMPLATE","NO","badmintonTransferLevel","movementSubtype","movementSubtype=NEEDS_SUBTYPE_REVIEW","A meaning-bearing production field is blank or placeholder; seed candidate generation is blocked for this row.","FIELD_SPECIFIC_NORMALIZATION_PASSES"
"원암 스트레이트암 풀다운","ex_c365e5e2","ANATOMY_SUPPORTED_TEMPLATE","NO","primaryStressProfile|recoveryDecayProfile|stressMagnitudeHint|badmintonTransferLevel","","","A meaning-bearing production field is blank or placeholder; seed candidate generation is blocked for this row.","FIELD_SPECIFIC_NORMALIZATION_PASSES"
"원암 인버티드 로우","ex_d9084b5e","ANATOMY_SUPPORTED_TEMPLATE","NO","badmintonTransferLevel","movementSubtype","movementSubtype=NEEDS_SUBTYPE_REVIEW","A meaning-bearing production field is blank or placeholder; seed candidate generation is blocked for this row.","FIELD_SPECIFIC_NORMALIZATION_PASSES"
"원암 인클라인 덤벨 프레스","ex_9f283612","ANATOMY_SUPPORTED_TEMPLATE","NO","primaryStressProfile|recoveryDecayProfile|stressMagnitudeHint|badmintonTransferLevel","","","A meaning-bearing production field is blank or placeholder; seed candidate generation is blocked for this row.","FIELD_SPECIFIC_NORMALIZATION_PASSES"
"원암 케이블 래터럴 레이즈","ex_b076570e","ANATOMY_SUPPORTED_TEMPLATE","NO","primaryStressProfile|recoveryDecayProfile|stressMagnitudeHint|badmintonTransferLevel","","","A meaning-bearing production field is blank or placeholder; seed candidate generation is blocked for this row.","FIELD_SPECIFIC_NORMALIZATION_PASSES"
"원암 케이블 숄더프레스","ex_c536edc2","ANATOMY_SUPPORTED_TEMPLATE","NO","primaryStressProfile|recoveryDecayProfile|stressMagnitudeHint|badmintonTransferLevel","","","A meaning-bearing production field is blank or placeholder; seed candidate generation is blocked for this row.","FIELD_SPECIFIC_NORMALIZATION_PASSES"
"원암 케이블 컬","ex_3d5719de","ANATOMY_SUPPORTED_TEMPLATE","NO","primaryStressProfile|recoveryDecayProfile|stressMagnitudeHint|badmintonTransferLevel","","","A meaning-bearing production field is blank or placeholder; seed candidate generation is blocked for this row.","FIELD_SPECIFIC_NORMALIZATION_PASSES"
"원암 케이블 트라이셉스 푸시다운","ex_5322f2d1","ANATOMY_SUPPORTED_TEMPLATE","NO","primaryStressProfile|recoveryDecayProfile|stressMagnitudeHint|badmintonTransferLevel","","","A meaning-bearing production field is blank or placeholder; seed candidate generation is blocked for this row.","FIELD_SPECIFIC_NORMALIZATION_PASSES"
"원암 케이블 플라이","ex_442617f6","ANATOMY_SUPPORTED_TEMPLATE","NO","movementSubtype|primaryStressProfile|recoveryDecayProfile|stressMagnitudeHint|badmintonTransferLevel","","","A meaning-bearing production field is blank or placeholder; seed candidate generation is blocked for this row.","FIELD_SPECIFIC_NORMALIZATION_PASSES"
"원암 케이블 하이 로우","ex_40fa57be","ACCEPTED_HEURISTIC","NO","badmintonTransferLevel","movementSubtype","movementSubtype=NEEDS_SUBTYPE_REVIEW","A meaning-bearing production field is blank or placeholder; seed candidate generation is blocked for this row.","FIELD_SPECIFIC_NORMALIZATION_PASSES"
"원암 해머 컬","ex_86323ed6","ANATOMY_SUPPORTED_TEMPLATE","NO","primaryStressProfile|recoveryDecayProfile|stressMagnitudeHint|badmintonTransferLevel","","","A meaning-bearing production field is blank or placeholder; seed candidate generation is blocked for this row.","FIELD_SPECIFIC_NORMALIZATION_PASSES"
"월싯","ex_64661229","ANATOMY_SUPPORTED_TEMPLATE","NO","primaryStressProfile|recoveryDecayProfile|stressMagnitudeHint|badmintonTransferLevel","","","A meaning-bearing production field is blank or placeholder; seed candidate generation is blocked for this row.","FIELD_SPECIFIC_NORMALIZATION_PASSES"
"인버티드 로우","ex_e159d15a","ANATOMY_SUPPORTED_TEMPLATE","NO","badmintonTransferLevel","movementSubtype","movementSubtype=NEEDS_SUBTYPE_REVIEW","A meaning-bearing production field is blank or placeholder; seed candidate generation is blocked for this row.","FIELD_SPECIFIC_NORMALIZATION_PASSES"
"인클라인 덤벨 컬","ex_d5048362","ANATOMY_SUPPORTED_TEMPLATE","NO","primaryStressProfile|recoveryDecayProfile|stressMagnitudeHint|badmintonTransferLevel","","","A meaning-bearing production field is blank or placeholder; seed candidate generation is blocked for this row.","FIELD_SPECIFIC_NORMALIZATION_PASSES"
"인클라인 덤벨 프레스","ex_a61f1e96","ANATOMY_SUPPORTED_TEMPLATE","NO","primaryStressProfile|recoveryDecayProfile|stressMagnitudeHint|badmintonTransferLevel","","","A meaning-bearing production field is blank or placeholder; seed candidate generation is blocked for this row.","FIELD_SPECIFIC_NORMALIZATION_PASSES"
"인클라인 덤벨 플라이","ex_a61f307a","ANATOMY_SUPPORTED_TEMPLATE","NO","movementSubtype|primaryStressProfile|recoveryDecayProfile|stressMagnitudeHint|badmintonTransferLevel","","","A meaning-bearing production field is blank or placeholder; seed candidate generation is blocked for this row.","FIELD_SPECIFIC_NORMALIZATION_PASSES"
"중량 친업","ex_e41e8dcf","ANATOMY_SUPPORTED_TEMPLATE","NO","badmintonTransferLevel","movementSubtype","movementSubtype=NEEDS_SUBTYPE_REVIEW","A meaning-bearing production field is blank or placeholder; seed candidate generation is blocked for this row.","FIELD_SPECIFIC_NORMALIZATION_PASSES"
"중량 풀업","ex_e41f4c2b","ANATOMY_SUPPORTED_TEMPLATE","NO","badmintonTransferLevel","","","A meaning-bearing production field is blank or placeholder; seed candidate generation is blocked for this row.","FIELD_SPECIFIC_NORMALIZATION_PASSES"
"체스트 서포티드 로우","ex_8e51640a","ANATOMY_SUPPORTED_TEMPLATE","NO","badmintonTransferLevel","","","A meaning-bearing production field is blank or placeholder; seed candidate generation is blocked for this row.","FIELD_SPECIFIC_NORMALIZATION_PASSES"
"체스트 서포티드 원암 덤벨 로우","ex_6a966452","ANATOMY_SUPPORTED_TEMPLATE","NO","badmintonTransferLevel","","","A meaning-bearing production field is blank or placeholder; seed candidate generation is blocked for this row.","FIELD_SPECIFIC_NORMALIZATION_PASSES"
"체스트 서포티드 원암 로우","ex_462c760e","ANATOMY_SUPPORTED_TEMPLATE","NO","badmintonTransferLevel","","","A meaning-bearing production field is blank or placeholder; seed candidate generation is blocked for this row.","FIELD_SPECIFIC_NORMALIZATION_PASSES"
"친업","ex_6466fe77","ANATOMY_SUPPORTED_TEMPLATE","NO","badmintonTransferLevel","movementSubtype","movementSubtype=NEEDS_SUBTYPE_REVIEW","A meaning-bearing production field is blank or placeholder; seed candidate generation is blocked for this row.","FIELD_SPECIFIC_NORMALIZATION_PASSES"
"카프 레이즈","ex_f892893e","ANATOMY_SUPPORTED_TEMPLATE","NO","badmintonTransferLevel","movementSubtype|analysisEligibility","movementSubtype=NEEDS_SUBTYPE_REVIEW|analysisEligibility=FATIGUE|HYPERTROPHY_VOLUME|BADMINTON_TRANSFER_REVIEW|BALANCE","A meaning-bearing production field is blank or placeholder; seed candidate generation is blocked for this row.","FIELD_SPECIFIC_NORMALIZATION_PASSES"
"캡틴체어 레그 레이즈","ex_a345e30b","ACCEPTED_HEURISTIC","NO","primaryStressProfile|recoveryDecayProfile|stressMagnitudeHint|badmintonTransferLevel","","","A meaning-bearing production field is blank or placeholder; seed candidate generation is blocked for this row.","FIELD_SPECIFIC_NORMALIZATION_PASSES"
"컨센트레이션 컬","ex_c62c0716","ANATOMY_SUPPORTED_TEMPLATE","NO","primaryStressProfile|recoveryDecayProfile|stressMagnitudeHint|badmintonTransferLevel","","","A meaning-bearing production field is blank or placeholder; seed candidate generation is blocked for this row.","FIELD_SPECIFIC_NORMALIZATION_PASSES"
"케이블 래터럴 레이즈","ex_b76d3f92","ANATOMY_SUPPORTED_TEMPLATE","NO","primaryStressProfile|recoveryDecayProfile|stressMagnitudeHint|badmintonTransferLevel","","","A meaning-bearing production field is blank or placeholder; seed candidate generation is blocked for this row.","FIELD_SPECIFIC_NORMALIZATION_PASSES"
"케이블 로우","ex_fa31f7a6","ACCEPTED_HEURISTIC","NO","badmintonTransferLevel","movementSubtype","movementSubtype=NEEDS_SUBTYPE_REVIEW","A meaning-bearing production field is blank or placeholder; seed candidate generation is blocked for this row.","FIELD_SPECIFIC_NORMALIZATION_PASSES"
"케이블 원암 로우","ex_3c3692aa","ACCEPTED_HEURISTIC","NO","badmintonTransferLevel","movementSubtype","movementSubtype=NEEDS_SUBTYPE_REVIEW","A meaning-bearing production field is blank or placeholder; seed candidate generation is blocked for this row.","FIELD_SPECIFIC_NORMALIZATION_PASSES"
"케이블 원암 트라이셉스 익스텐션","ex_eb636bac","ANATOMY_SUPPORTED_TEMPLATE","NO","primaryStressProfile|recoveryDecayProfile|stressMagnitudeHint|badmintonTransferLevel","","","A meaning-bearing production field is blank or placeholder; seed candidate generation is blocked for this row.","FIELD_SPECIFIC_NORMALIZATION_PASSES"
"케이블 컬","ex_e709eeda","ANATOMY_SUPPORTED_TEMPLATE","NO","primaryStressProfile|recoveryDecayProfile|stressMagnitudeHint|badmintonTransferLevel","","","A meaning-bearing production field is blank or placeholder; seed candidate generation is blocked for this row.","FIELD_SPECIFIC_NORMALIZATION_PASSES"
"케이블 킥백","ex_fa34ddfe","ANATOMY_SUPPORTED_TEMPLATE","NO","primaryStressProfile|recoveryDecayProfile|stressMagnitudeHint|badmintonTransferLevel","","","A meaning-bearing production field is blank or placeholder; seed candidate generation is blocked for this row.","FIELD_SPECIFIC_NORMALIZATION_PASSES"
"케이블 풀스루","ex_4c76dbb2","ANATOMY_SUPPORTED_TEMPLATE","NO","primaryStressProfile|recoveryDecayProfile|stressMagnitudeHint|badmintonTransferLevel","","","A meaning-bearing production field is blank or placeholder; seed candidate generation is blocked for this row.","FIELD_SPECIFIC_NORMALIZATION_PASSES"
"케이블 플라이","ex_4c779df2","ANATOMY_SUPPORTED_TEMPLATE","NO","movementSubtype|primaryStressProfile|recoveryDecayProfile|stressMagnitudeHint|badmintonTransferLevel","","","A meaning-bearing production field is blank or placeholder; seed candidate generation is blocked for this row.","FIELD_SPECIFIC_NORMALIZATION_PASSES"
"크로스바디 해머 컬","ex_b69ab702","ANATOMY_SUPPORTED_TEMPLATE","NO","primaryStressProfile|recoveryDecayProfile|stressMagnitudeHint|badmintonTransferLevel","","","A meaning-bearing production field is blank or placeholder; seed candidate generation is blocked for this row.","FIELD_SPECIFIC_NORMALIZATION_PASSES"
"클로즈그립 벤치프레스","ex_27b3deb5","ANATOMY_SUPPORTED_TEMPLATE","NO","primaryStressProfile|recoveryDecayProfile|stressMagnitudeHint|badmintonTransferLevel","","","A meaning-bearing production field is blank or placeholder; seed candidate generation is blocked for this row.","FIELD_SPECIFIC_NORMALIZATION_PASSES"
"킥스탠스 RDL","ex_885b629","ANATOMY_SUPPORTED_TEMPLATE","NO","primaryStressProfile|recoveryDecayProfile|stressMagnitudeHint|badmintonTransferLevel","","","A meaning-bearing production field is blank or placeholder; seed candidate generation is blocked for this row.","FIELD_SPECIFIC_NORMALIZATION_PASSES"
"트라이셉스 푸시다운","ex_fa570291","ANATOMY_SUPPORTED_TEMPLATE","NO","primaryStressProfile|recoveryDecayProfile|stressMagnitudeHint|badmintonTransferLevel","","","A meaning-bearing production field is blank or placeholder; seed candidate generation is blocked for this row.","FIELD_SPECIFIC_NORMALIZATION_PASSES"
"파이크 푸시업","ex_3caa236b","ANATOMY_SUPPORTED_TEMPLATE","NO","primaryStressProfile|recoveryDecayProfile|stressMagnitudeHint|badmintonTransferLevel","","","A meaning-bearing production field is blank or placeholder; seed candidate generation is blocked for this row.","FIELD_SPECIFIC_NORMALIZATION_PASSES"
"페이스풀","face_pull","ANATOMY_SUPPORTED_TEMPLATE","NO","primaryStressProfile|recoveryDecayProfile|stressMagnitudeHint|badmintonTransferLevel","","","A meaning-bearing production field is blank or placeholder; seed candidate generation is blocked for this row.","FIELD_SPECIFIC_NORMALIZATION_PASSES"
"푸시업","ex_28902b13","ANATOMY_SUPPORTED_TEMPLATE","NO","primaryStressProfile|recoveryDecayProfile|stressMagnitudeHint|badmintonTransferLevel","","","A meaning-bearing production field is blank or placeholder; seed candidate generation is blocked for this row.","FIELD_SPECIFIC_NORMALIZATION_PASSES"
"풀업","pull_up","ANATOMY_SUPPORTED_TEMPLATE","NO","badmintonTransferLevel","","","A meaning-bearing production field is blank or placeholder; seed candidate generation is blocked for this row.","FIELD_SPECIFIC_NORMALIZATION_PASSES"
"프론트 스쿼트","ex_c5043892","ACCEPTED_HEURISTIC","NO","badmintonTransferLevel","","","A meaning-bearing production field is blank or placeholder; seed candidate generation is blocked for this row.","FIELD_SPECIFIC_NORMALIZATION_PASSES"
"프론트풋 엘리베이티드 스플릿 스쿼트","ex_7ce96a7a","ANATOMY_SUPPORTED_TEMPLATE","NO","badmintonTransferLevel","movementSubtype|analysisEligibility","movementSubtype=NEEDS_SUBTYPE_REVIEW|analysisEligibility=FATIGUE|HYPERTROPHY_VOLUME|BADMINTON_TRANSFER_REVIEW|BALANCE","A meaning-bearing production field is blank or placeholder; seed candidate generation is blocked for this row.","FIELD_SPECIFIC_NORMALIZATION_PASSES"
"프리처 컬","ex_e994008a","ANATOMY_SUPPORTED_TEMPLATE","NO","primaryStressProfile|recoveryDecayProfile|stressMagnitudeHint|badmintonTransferLevel","","","A meaning-bearing production field is blank or placeholder; seed candidate generation is blocked for this row.","FIELD_SPECIFIC_NORMALIZATION_PASSES"
"플랫 덤벨 플라이","ex_91b749b3","ANATOMY_SUPPORTED_TEMPLATE","NO","movementSubtype|primaryStressProfile|recoveryDecayProfile|stressMagnitudeHint|badmintonTransferLevel","","","A meaning-bearing production field is blank or placeholder; seed candidate generation is blocked for this row.","FIELD_SPECIFIC_NORMALIZATION_PASSES"
"할로우 바디 홀드","ex_2a826c82","ANATOMY_SUPPORTED_TEMPLATE","NO","movementSubtype|primaryStressProfile|recoveryDecayProfile|stressMagnitudeHint|badmintonTransferLevel","","","A meaning-bearing production field is blank or placeholder; seed candidate generation is blocked for this row.","FIELD_SPECIFIC_NORMALIZATION_PASSES"
"해머 컬","ex_2892da5a","ANATOMY_SUPPORTED_TEMPLATE","NO","primaryStressProfile|recoveryDecayProfile|stressMagnitudeHint|badmintonTransferLevel","","","A meaning-bearing production field is blank or placeholder; seed candidate generation is blocked for this row.","FIELD_SPECIFIC_NORMALIZATION_PASSES"
"핵 스쿼트","ex_e9e97659","ACCEPTED_HEURISTIC","NO","badmintonTransferLevel","movementSubtype","movementSubtype=NEEDS_SUBTYPE_REVIEW","A meaning-bearing production field is blank or placeholder; seed candidate generation is blocked for this row.","FIELD_SPECIFIC_NORMALIZATION_PASSES"
"핸드스탠드 푸시업","ex_fa2e73b3","ANATOMY_SUPPORTED_TEMPLATE","NO","primaryStressProfile|recoveryDecayProfile|stressMagnitudeHint|badmintonTransferLevel","","","A meaning-bearing production field is blank or placeholder; seed candidate generation is blocked for this row.","FIELD_SPECIFIC_NORMALIZATION_PASSES"
"행잉 레그 레이즈","ex_b3f447be","ACCEPTED_HEURISTIC","NO","primaryStressProfile|recoveryDecayProfile|stressMagnitudeHint|badmintonTransferLevel","","","A meaning-bearing production field is blank or placeholder; seed candidate generation is blocked for this row.","FIELD_SPECIFIC_NORMALIZATION_PASSES"
"힙 쓰러스트","ex_721f7b5b","ANATOMY_SUPPORTED_TEMPLATE","NO","badmintonTransferLevel","movementSubtype","movementSubtype=NEEDS_SUBTYPE_REVIEW","A meaning-bearing production field is blank or placeholder; seed candidate generation is blocked for this row.","FIELD_SPECIFIC_NORMALIZATION_PASSES"
"힙 어덕션","ex_eaea872c","ANATOMY_SUPPORTED_TEMPLATE","NO","primaryStressProfile|recoveryDecayProfile|stressMagnitudeHint|badmintonTransferLevel","","","A meaning-bearing production field is blank or placeholder; seed candidate generation is blocked for this row.","FIELD_SPECIFIC_NORMALIZATION_PASSES"
"힙 어브덕션","ex_728da646","ANATOMY_SUPPORTED_TEMPLATE","NO","primaryStressProfile|recoveryDecayProfile|stressMagnitudeHint|badmintonTransferLevel","","","A meaning-bearing production field is blank or placeholder; seed candidate generation is blocked for this row.","FIELD_SPECIFIC_NORMALIZATION_PASSES"
"30초 반복 스매시 테스트","ex_91d8430b","ACCEPTED_HEURISTIC","NO","primaryStressProfile|recoveryDecayProfile|stressMagnitudeHint","movementFamily|redundancyGroup|progressMetricType","movementFamily=BADMINTON_OVERHEAD_POWER_TEST_REVIEW|redundancyGroup=BADMINTON_OVERHEAD_POWER_TEST_REVIEW|progressMetricType=TEST_REVIEW","A meaning-bearing production field is blank or placeholder; seed candidate generation is blocked for this row.","FIELD_SPECIFIC_NORMALIZATION_PASSES"
"6방향 랜덤 콕줍기","ex_bc84eb7f","ANATOMY_SUPPORTED_TEMPLATE","NO","primaryStressProfile|recoveryDecayProfile|stressMagnitudeHint","movementSubtype","movementSubtype=NEEDS_SUBTYPE_REVIEW","A meaning-bearing production field is blank or placeholder; seed candidate generation is blocked for this row.","FIELD_SPECIFIC_NORMALIZATION_PASSES"
"6코너 섀도우 풋워크","ex_33841b88","ANATOMY_SUPPORTED_TEMPLATE","NO","primaryStressProfile|recoveryDecayProfile|stressMagnitudeHint","","","A meaning-bearing production field is blank or placeholder; seed candidate generation is blocked for this row.","FIELD_SPECIFIC_NORMALIZATION_PASSES"
"6코너 풋워크 최대반복 테스트","ex_c7977dfd","ANATOMY_SUPPORTED_TEMPLATE","NO","primaryStressProfile|recoveryDecayProfile|stressMagnitudeHint","movementSubtype","movementSubtype=NEEDS_SUBTYPE_REVIEW","A meaning-bearing production field is blank or placeholder; seed candidate generation is blocked for this row.","FIELD_SPECIFIC_NORMALIZATION_PASSES"
"A스킵","ex_a12de111","ACCEPTED_HEURISTIC","NO","primaryStressProfile|recoveryDecayProfile|stressMagnitudeHint","movementFamily|movementSubtype|programSlot|redundancyGroup","movementFamily=RUNNING_MECHANICS_SUPPORT_REVIEW|movementSubtype=NEEDS_SUBTYPE_REVIEW|programSlot=RUNNING_MECHANICS_SUPPORT_REVIEW|redundancyGroup=RUNNING_MECHANICS_SUPPORT_REVIEW","A meaning-bearing production field is blank or placeholder; seed candidate generation is blocked for this row.","FIELD_SPECIFIC_NORMALIZATION_PASSES"
"B스킵","ex_a12de4d2","ACCEPTED_HEURISTIC","NO","primaryStressProfile|recoveryDecayProfile|stressMagnitudeHint","movementFamily|movementSubtype|programSlot|redundancyGroup","movementFamily=RUNNING_MECHANICS_SUPPORT_REVIEW|movementSubtype=NEEDS_SUBTYPE_REVIEW|programSlot=RUNNING_MECHANICS_SUPPORT_REVIEW|redundancyGroup=RUNNING_MECHANICS_SUPPORT_REVIEW","A meaning-bearing production field is blank or placeholder; seed candidate generation is blocked for this row.","FIELD_SPECIFIC_NORMALIZATION_PASSES"
"가벼운 콕줍기","ex_216351a1","ANATOMY_SUPPORTED_TEMPLATE","NO","primaryStressProfile|recoveryDecayProfile|stressMagnitudeHint","movementSubtype","movementSubtype=NEEDS_SUBTYPE_REVIEW","A meaning-bearing production field is blank or placeholder; seed candidate generation is blocked for this row.","FIELD_SPECIFIC_NORMALIZATION_PASSES"
"고블릿 스쿼트","ex_ac7df636","ANATOMY_SUPPORTED_TEMPLATE","NO","primaryStressProfile|recoveryDecayProfile|stressMagnitudeHint|badmintonTransferLevel","","","A meaning-bearing production field is blank or placeholder; seed candidate generation is blocked for this row.","FIELD_SPECIFIC_NORMALIZATION_PASSES"
"노르딕 햄스트링 컬","ex_1cf51b6b","ACCEPTED_HEURISTIC","NO","badmintonTransferLevel","movementFamily","movementFamily=NORDIC_HAMSTRING_ECCENTRIC_REVIEW","A meaning-bearing production field is blank or placeholder; seed candidate generation is blocked for this row.","FIELD_SPECIFIC_NORMALIZATION_PASSES"
"데드버그","ex_d5bdffe1","ANATOMY_SUPPORTED_TEMPLATE","NO","movementSubtype|primaryStressProfile|recoveryDecayProfile|stressMagnitudeHint|badmintonTransferLevel","","","A meaning-bearing production field is blank or placeholder; seed candidate generation is blocked for this row.","FIELD_SPECIFIC_NORMALIZATION_PASSES"
"드롭 점프","ex_d6726746","ANATOMY_SUPPORTED_TEMPLATE","NO","badmintonTransferLevel","movementSubtype","movementSubtype=NEEDS_SUBTYPE_REVIEW","A meaning-bearing production field is blank or placeholder; seed candidate generation is blocked for this row.","FIELD_SPECIFIC_NORMALIZATION_PASSES"
"라인 홉","ex_a3ddd8ac","ACCEPTED_HEURISTIC","NO","badmintonTransferLevel","movementFamily|programSlot|redundancyGroup","movementFamily=ANKLE_STIFFNESS_SSC_CONDITIONING_REVIEW|programSlot=ANKLE_SSC_CONDITIONING_REVIEW|redundancyGroup=ANKLE_STIFFNESS_SSC_CONDITIONING_REVIEW","A meaning-bearing production field is blank or placeholder; seed candidate generation is blocked for this row.","FIELD_SPECIFIC_NORMALIZATION_PASSES"
"래터럴 바운드","ex_34e7d21","ANATOMY_SUPPORTED_TEMPLATE","NO","badmintonTransferLevel","","","A meaning-bearing production field is blank or placeholder; seed candidate generation is blocked for this row.","FIELD_SPECIFIC_NORMALIZATION_PASSES"
"래터럴 스텝다운","ex_69a56484","ANATOMY_SUPPORTED_TEMPLATE","NO","movementSubtype|primaryStressProfile|recoveryDecayProfile|stressMagnitudeHint|badmintonTransferLevel","","","A meaning-bearing production field is blank or placeholder; seed candidate generation is blocked for this row.","FIELD_SPECIFIC_NORMALIZATION_PASSES"
"랜덤 방향전환 드릴","ex_64422511","ANATOMY_SUPPORTED_TEMPLATE","NO","primaryStressProfile|recoveryDecayProfile|stressMagnitudeHint","movementSubtype","movementSubtype=NEEDS_SUBTYPE_REVIEW","A meaning-bearing production field is blank or placeholder; seed candidate generation is blocked for this row.","FIELD_SPECIFIC_NORMALIZATION_PASSES"
"랜덤 비프 풋워크","ex_c5f4c242","ANATOMY_SUPPORTED_TEMPLATE","NO","primaryStressProfile|recoveryDecayProfile|stressMagnitudeHint","","","A meaning-bearing production field is blank or placeholder; seed candidate generation is blocked for this row.","FIELD_SPECIFIC_NORMALIZATION_PASSES"
"랜덤 풋워크","ex_1c7f2342","ANATOMY_SUPPORTED_TEMPLATE","NO","primaryStressProfile|recoveryDecayProfile|stressMagnitudeHint","movementSubtype","movementSubtype=NEEDS_SUBTYPE_REVIEW","A meaning-bearing production field is blank or placeholder; seed candidate generation is blocked for this row.","FIELD_SPECIFIC_NORMALIZATION_PASSES"
"린단 참고 트랙 스프린트","ex_4773b6ea","ACCEPTED_HEURISTIC","NO","badmintonTransferLevel","movementFamily|programSlot|redundancyGroup|progressMetricType|analysisEligibility","movementFamily=SPRINT_ACCELERATION_CONDITIONING_REVIEW|programSlot=REVIEW|redundancyGroup=REVIEW|progressMetricType=REVIEW|analysisEligibility=REVIEW","A meaning-bearing production field is blank or placeholder; seed candidate generation is blocked for this row.","FIELD_SPECIFIC_NORMALIZATION_PASSES"
"린단 참고 페이스 체인지 풋워크","ex_5004ca76","ANATOMY_SUPPORTED_TEMPLATE","NO","primaryStressProfile|recoveryDecayProfile|stressMagnitudeHint","movementSubtype","movementSubtype=NEEDS_SUBTYPE_REVIEW","A meaning-bearing production field is blank or placeholder; seed candidate generation is blocked for this row.","FIELD_SPECIFIC_NORMALIZATION_PASSES"
"멀티셔틀 풋워크","ex_752b45ae","ANATOMY_SUPPORTED_TEMPLATE","NO","primaryStressProfile|recoveryDecayProfile|stressMagnitudeHint","movementSubtype","movementSubtype=NEEDS_SUBTYPE_REVIEW","A meaning-bearing production field is blank or placeholder; seed candidate generation is blocked for this row.","FIELD_SPECIFIC_NORMALIZATION_PASSES"
"메디신볼 슬램","ex_26ac0c19","ACCEPTED_HEURISTIC","NO","badmintonTransferLevel","movementFamily|movementSubtype|programSlot|redundancyGroup","movementFamily=POWER_CORE_SHOULDER_REVIEW|movementSubtype=NEEDS_SUBTYPE_REVIEW|programSlot=POWER_CORE_SHOULDER_REVIEW|redundancyGroup=POWER_CORE_SHOULDER_REVIEW","A meaning-bearing production field is blank or placeholder; seed candidate generation is blocked for this row.","FIELD_SPECIFIC_NORMALIZATION_PASSES"
"미니밴드 사이드워크","ex_16b298db","ANATOMY_SUPPORTED_TEMPLATE","NO","primaryStressProfile|recoveryDecayProfile|stressMagnitudeHint|badmintonTransferLevel","","","A meaning-bearing production field is blank or placeholder; seed candidate generation is blocked for this row.","FIELD_SPECIFIC_NORMALIZATION_PASSES"
"바이퍼 트위스트(아래로)","ex_8354acd","ACCEPTED_HEURISTIC","NO","badmintonTransferLevel","movementFamily|movementSubtype|programSlot|redundancyGroup","movementFamily=POWER_CORE_SHOULDER_REVIEW|movementSubtype=NEEDS_SUBTYPE_REVIEW|programSlot=POWER_CORE_SHOULDER_REVIEW|redundancyGroup=POWER_CORE_SHOULDER_REVIEW","A meaning-bearing production field is blank or placeholder; seed candidate generation is blocked for this row.","FIELD_SPECIFIC_NORMALIZATION_PASSES"
"박스 스텝업","ex_6232f4bc","ANATOMY_SUPPORTED_TEMPLATE","NO","movementSubtype|primaryStressProfile|recoveryDecayProfile|stressMagnitudeHint|badmintonTransferLevel","","","A meaning-bearing production field is blank or placeholder; seed candidate generation is blocked for this row.","FIELD_SPECIFIC_NORMALIZATION_PASSES"
"박스 점프","ex_d9e141e4","ANATOMY_SUPPORTED_TEMPLATE","NO","badmintonTransferLevel","movementSubtype","movementSubtype=NEEDS_SUBTYPE_REVIEW","A meaning-bearing production field is blank or placeholder; seed candidate generation is blocked for this row.","FIELD_SPECIFIC_NORMALIZATION_PASSES"
"발목/고관절 가동성","ex_149730de","ANATOMY_SUPPORTED_TEMPLATE","NO","movementSubtype|primaryStressProfile|recoveryDecayProfile|stressMagnitudeHint|badmintonTransferLevel","","","A meaning-bearing production field is blank or placeholder; seed candidate generation is blocked for this row.","FIELD_SPECIFIC_NORMALIZATION_PASSES"
"버피","ex_3f184ef9","ACCEPTED_HEURISTIC","NO","badmintonTransferLevel","movementFamily|programSlot|redundancyGroup|progressMetricType|analysisEligibility","movementFamily=BODYWEIGHT_CONDITIONING_POWER_REVIEW|programSlot=REVIEW|redundancyGroup=REVIEW|progressMetricType=REVIEW|analysisEligibility=REVIEW","A meaning-bearing production field is blank or placeholder; seed candidate generation is blocked for this row.","FIELD_SPECIFIC_NORMALIZATION_PASSES"
"불가리안 스플릿 스쿼트","ex_e2efd0fe","ANATOMY_SUPPORTED_TEMPLATE","NO","badmintonTransferLevel","analysisEligibility","analysisEligibility=FATIGUE|HYPERTROPHY_VOLUME|BADMINTON_TRANSFER_REVIEW|BALANCE","A meaning-bearing production field is blank or placeholder; seed candidate generation is blocked for this row.","FIELD_SPECIFIC_NORMALIZATION_PASSES"
"사이드 스텝 후 정지","ex_9b132c23","ANATOMY_SUPPORTED_TEMPLATE","NO","badmintonTransferLevel","","","A meaning-bearing production field is blank or placeholder; seed candidate generation is blocked for this row.","FIELD_SPECIFIC_NORMALIZATION_PASSES"
"사이드 플랭크","ex_f6d43398","ANATOMY_SUPPORTED_TEMPLATE","NO","movementSubtype|primaryStressProfile|recoveryDecayProfile|stressMagnitudeHint|badmintonTransferLevel","","","A meaning-bearing production field is blank or placeholder; seed candidate generation is blocked for this row.","FIELD_SPECIFIC_NORMALIZATION_PASSES"
"셔틀런","ex_a4040be3","ANATOMY_SUPPORTED_TEMPLATE","NO","primaryStressProfile|recoveryDecayProfile|stressMagnitudeHint","movementSubtype","movementSubtype=NEEDS_SUBTYPE_REVIEW","A meaning-bearing production field is blank or placeholder; seed candidate generation is blocked for this row.","FIELD_SPECIFIC_NORMALIZATION_PASSES"
