"exerciseName","stableKey","reviewDebtDecision","safeForSeedMutation","missingFields","placeholderFields","placeholderValues","reason","recommendedNextPass"
"원암 케이블 래터럴 레이즈","ex_b076570e","ANATOMY_SUPPORTED_TEMPLATE","NO","badmintonTransferLevel|badmintonTransferType|badmintonSkillTargets|badmintonPhysicalQualities|transferConfidence","","","One or more badminton-transfer fields are blank; no transfer claim was inferred in Pass 1.","BADMINTON_TRANSFER_COVERAGE_PASS"
"원암 케이블 숄더프레스","ex_c536edc2","ANATOMY_SUPPORTED_TEMPLATE","NO","badmintonTransferLevel|badmintonTransferType|badmintonSkillTargets|badmintonPhysicalQualities|transferConfidence","","","One or more badminton-transfer fields are blank; no transfer claim was inferred in Pass 1.","BADMINTON_TRANSFER_COVERAGE_PASS"
"원암 케이블 컬","ex_3d5719de","ANATOMY_SUPPORTED_TEMPLATE","NO","badmintonTransferLevel|badmintonTransferType|badmintonSkillTargets|badmintonPhysicalQualities|transferConfidence","","","One or more badminton-transfer fields are blank; no transfer claim was inferred in Pass 1.","BADMINTON_TRANSFER_COVERAGE_PASS"
"원암 케이블 트라이셉스 푸시다운","ex_5322f2d1","ANATOMY_SUPPORTED_TEMPLATE","NO","badmintonTransferLevel|badmintonTransferType|badmintonSkillTargets|badmintonPhysicalQualities|transferConfidence","","","One or more badminton-transfer fields are blank; no transfer claim was inferred in Pass 1.","BADMINTON_TRANSFER_COVERAGE_PASS"
"원암 케이블 플라이","ex_442617f6","ANATOMY_SUPPORTED_TEMPLATE","NO","badmintonTransferLevel|badmintonTransferType|badmintonSkillTargets|badmintonPhysicalQualities|transferConfidence","","","One or more badminton-transfer fields are blank; no transfer claim was inferred in Pass 1.","BADMINTON_TRANSFER_COVERAGE_PASS"
"원암 케이블 하이 로우","ex_40fa57be","ACCEPTED_HEURISTIC","NO","badmintonTransferLevel|badmintonTransferType|badmintonSkillTargets|badmintonPhysicalQualities|transferConfidence","","","One or more badminton-transfer fields are blank; no transfer claim was inferred in Pass 1.","BADMINTON_TRANSFER_COVERAGE_PASS"
"원암 해머 컬","ex_86323ed6","ANATOMY_SUPPORTED_TEMPLATE","NO","badmintonTransferLevel|badmintonTransferType|badmintonSkillTargets|badmintonPhysicalQualities|transferConfidence","","","One or more badminton-transfer fields are blank; no transfer claim was inferred in Pass 1.","BADMINTON_TRANSFER_COVERAGE_PASS"
"월싯","ex_64661229","ANATOMY_SUPPORTED_TEMPLATE","NO","badmintonTransferLevel|badmintonTransferType|badmintonSkillTargets|badmintonPhysicalQualities|transferConfidence","","","One or more badminton-transfer fields are blank; no transfer claim was inferred in Pass 1.","BADMINTON_TRANSFER_COVERAGE_PASS"
"인버티드 로우","ex_e159d15a","ANATOMY_SUPPORTED_TEMPLATE","NO","badmintonTransferLevel|badmintonTransferType|badmintonSkillTargets|badmintonPhysicalQualities|transferConfidence","","","One or more badminton-transfer fields are blank; no transfer claim was inferred in Pass 1.","BADMINTON_TRANSFER_COVERAGE_PASS"
"인클라인 덤벨 컬","ex_d5048362","ANATOMY_SUPPORTED_TEMPLATE","NO","badmintonTransferLevel|badmintonTransferType|badmintonSkillTargets|badmintonPhysicalQualities|transferConfidence","","","One or more badminton-transfer fields are blank; no transfer claim was inferred in Pass 1.","BADMINTON_TRANSFER_COVERAGE_PASS"
"인클라인 덤벨 프레스","ex_a61f1e96","ANATOMY_SUPPORTED_TEMPLATE","NO","badmintonTransferLevel|badmintonTransferType|badmintonSkillTargets|badmintonPhysicalQualities|transferConfidence","","","One or more badminton-transfer fields are blank; no transfer claim was inferred in Pass 1.","BADMINTON_TRANSFER_COVERAGE_PASS"
"인클라인 덤벨 플라이","ex_a61f307a","ANATOMY_SUPPORTED_TEMPLATE","NO","badmintonTransferLevel|badmintonTransferType|badmintonSkillTargets|badmintonPhysicalQualities|transferConfidence","","","One or more badminton-transfer fields are blank; no transfer claim was inferred in Pass 1.","BADMINTON_TRANSFER_COVERAGE_PASS"
"중량 친업","ex_e41e8dcf","ANATOMY_SUPPORTED_TEMPLATE","NO","badmintonTransferLevel|badmintonTransferType|badmintonSkillTargets|badmintonPhysicalQualities|transferConfidence","","","One or more badminton-transfer fields are blank; no transfer claim was inferred in Pass 1.","BADMINTON_TRANSFER_COVERAGE_PASS"
"중량 풀업","ex_e41f4c2b","ANATOMY_SUPPORTED_TEMPLATE","NO","badmintonTransferLevel|badmintonTransferType|badmintonSkillTargets|badmintonPhysicalQualities|transferConfidence","","","One or more badminton-transfer fields are blank; no transfer claim was inferred in Pass 1.","BADMINTON_TRANSFER_COVERAGE_PASS"
"체스트 서포티드 로우","ex_8e51640a","ANATOMY_SUPPORTED_TEMPLATE","NO","badmintonTransferLevel|badmintonTransferType|badmintonSkillTargets|badmintonPhysicalQualities|transferConfidence","","","One or more badminton-transfer fields are blank; no transfer claim was inferred in Pass 1.","BADMINTON_TRANSFER_COVERAGE_PASS"
"체스트 서포티드 원암 덤벨 로우","ex_6a966452","ANATOMY_SUPPORTED_TEMPLATE","NO","badmintonTransferLevel|badmintonTransferType|badmintonSkillTargets|badmintonPhysicalQualities|transferConfidence","","","One or more badminton-transfer fields are blank; no transfer claim was inferred in Pass 1.","BADMINTON_TRANSFER_COVERAGE_PASS"
"체스트 서포티드 원암 로우","ex_462c760e","ANATOMY_SUPPORTED_TEMPLATE","NO","badmintonTransferLevel|badmintonTransferType|badmintonSkillTargets|badmintonPhysicalQualities|transferConfidence","","","One or more badminton-transfer fields are blank; no transfer claim was inferred in Pass 1.","BADMINTON_TRANSFER_COVERAGE_PASS"
"친업","ex_6466fe77","ANATOMY_SUPPORTED_TEMPLATE","NO","badmintonTransferLevel|badmintonTransferType|badmintonSkillTargets|badmintonPhysicalQualities|transferConfidence","","","One or more badminton-transfer fields are blank; no transfer claim was inferred in Pass 1.","BADMINTON_TRANSFER_COVERAGE_PASS"
"카프 레이즈","ex_f892893e","ANATOMY_SUPPORTED_TEMPLATE","NO","badmintonTransferLevel|badmintonTransferType|badmintonSkillTargets|badmintonPhysicalQualities|transferConfidence","","","One or more badminton-transfer fields are blank; no transfer claim was inferred in Pass 1.","BADMINTON_TRANSFER_COVERAGE_PASS"
"캡틴체어 레그 레이즈","ex_a345e30b","ACCEPTED_HEURISTIC","NO","badmintonTransferLevel|badmintonTransferType|badmintonSkillTargets|badmintonPhysicalQualities|transferConfidence","","","One or more badminton-transfer fields are blank; no transfer claim was inferred in Pass 1.","BADMINTON_TRANSFER_COVERAGE_PASS"
"컨센트레이션 컬","ex_c62c0716","ANATOMY_SUPPORTED_TEMPLATE","NO","badmintonTransferLevel|badmintonTransferType|badmintonSkillTargets|badmintonPhysicalQualities|transferConfidence","","","One or more badminton-transfer fields are blank; no transfer claim was inferred in Pass 1.","BADMINTON_TRANSFER_COVERAGE_PASS"
"케이블 래터럴 레이즈","ex_b76d3f92","ANATOMY_SUPPORTED_TEMPLATE","NO","badmintonTransferLevel|badmintonTransferType|badmintonSkillTargets|badmintonPhysicalQualities|transferConfidence","","","One or more badminton-transfer fields are blank; no transfer claim was inferred in Pass 1.","BADMINTON_TRANSFER_COVERAGE_PASS"
"케이블 로우","ex_fa31f7a6","ACCEPTED_HEURISTIC","NO","badmintonTransferLevel|badmintonTransferType|badmintonSkillTargets|badmintonPhysicalQualities|transferConfidence","","","One or more badminton-transfer fields are blank; no transfer claim was inferred in Pass 1.","BADMINTON_TRANSFER_COVERAGE_PASS"
"케이블 원암 로우","ex_3c3692aa","ACCEPTED_HEURISTIC","NO","badmintonTransferLevel|badmintonTransferType|badmintonSkillTargets|badmintonPhysicalQualities|transferConfidence","","","One or more badminton-transfer fields are blank; no transfer claim was inferred in Pass 1.","BADMINTON_TRANSFER_COVERAGE_PASS"
"케이블 원암 트라이셉스 익스텐션","ex_eb636bac","ANATOMY_SUPPORTED_TEMPLATE","NO","badmintonTransferLevel|badmintonTransferType|badmintonSkillTargets|badmintonPhysicalQualities|transferConfidence","","","One or more badminton-transfer fields are blank; no transfer claim was inferred in Pass 1.","BADMINTON_TRANSFER_COVERAGE_PASS"
"케이블 컬","ex_e709eeda","ANATOMY_SUPPORTED_TEMPLATE","NO","badmintonTransferLevel|badmintonTransferType|badmintonSkillTargets|badmintonPhysicalQualities|transferConfidence","","","One or more badminton-transfer fields are blank; no transfer claim was inferred in Pass 1.","BADMINTON_TRANSFER_COVERAGE_PASS"
"케이블 킥백","ex_fa34ddfe","ANATOMY_SUPPORTED_TEMPLATE","NO","badmintonTransferLevel|badmintonTransferType|badmintonSkillTargets|badmintonPhysicalQualities|transferConfidence","","","One or more badminton-transfer fields are blank; no transfer claim was inferred in Pass 1.","BADMINTON_TRANSFER_COVERAGE_PASS"
"케이블 풀스루","ex_4c76dbb2","ANATOMY_SUPPORTED_TEMPLATE","NO","badmintonTransferLevel|badmintonTransferType|badmintonSkillTargets|badmintonPhysicalQualities|transferConfidence","","","One or more badminton-transfer fields are blank; no transfer claim was inferred in Pass 1.","BADMINTON_TRANSFER_COVERAGE_PASS"
"케이블 플라이","ex_4c779df2","ANATOMY_SUPPORTED_TEMPLATE","NO","badmintonTransferLevel|badmintonTransferType|badmintonSkillTargets|badmintonPhysicalQualities|transferConfidence","","","One or more badminton-transfer fields are blank; no transfer claim was inferred in Pass 1.","BADMINTON_TRANSFER_COVERAGE_PASS"
"크로스바디 해머 컬","ex_b69ab702","ANATOMY_SUPPORTED_TEMPLATE","NO","badmintonTransferLevel|badmintonTransferType|badmintonSkillTargets|badmintonPhysicalQualities|transferConfidence","","","One or more badminton-transfer fields are blank; no transfer claim was inferred in Pass 1.","BADMINTON_TRANSFER_COVERAGE_PASS"
"클로즈그립 벤치프레스","ex_27b3deb5","ANATOMY_SUPPORTED_TEMPLATE","NO","badmintonTransferLevel|badmintonTransferType|badmintonSkillTargets|badmintonPhysicalQualities|transferConfidence","","","One or more badminton-transfer fields are blank; no transfer claim was inferred in Pass 1.","BADMINTON_TRANSFER_COVERAGE_PASS"
"킥스탠스 RDL","ex_885b629","ANATOMY_SUPPORTED_TEMPLATE","NO","badmintonTransferLevel|badmintonTransferType|badmintonSkillTargets|badmintonPhysicalQualities|transferConfidence","","","One or more badminton-transfer fields are blank; no transfer claim was inferred in Pass 1.","BADMINTON_TRANSFER_COVERAGE_PASS"
"트라이셉스 푸시다운","ex_fa570291","ANATOMY_SUPPORTED_TEMPLATE","NO","badmintonTransferLevel|badmintonTransferType|badmintonSkillTargets|badmintonPhysicalQualities|transferConfidence","","","One or more badminton-transfer fields are blank; no transfer claim was inferred in Pass 1.","BADMINTON_TRANSFER_COVERAGE_PASS"
"파이크 푸시업","ex_3caa236b","ANATOMY_SUPPORTED_TEMPLATE","NO","badmintonTransferLevel|badmintonTransferType|badmintonSkillTargets|badmintonPhysicalQualities|transferConfidence","","","One or more badminton-transfer fields are blank; no transfer claim was inferred in Pass 1.","BADMINTON_TRANSFER_COVERAGE_PASS"
"페이스풀","face_pull","ANATOMY_SUPPORTED_TEMPLATE","NO","badmintonTransferLevel|badmintonTransferType|badmintonSkillTargets|badmintonPhysicalQualities|transferConfidence","","","One or more badminton-transfer fields are blank; no transfer claim was inferred in Pass 1.","BADMINTON_TRANSFER_COVERAGE_PASS"
"푸시업","ex_28902b13","ANATOMY_SUPPORTED_TEMPLATE","NO","badmintonTransferLevel|badmintonTransferType|badmintonSkillTargets|badmintonPhysicalQualities|transferConfidence","","","One or more badminton-transfer fields are blank; no transfer claim was inferred in Pass 1.","BADMINTON_TRANSFER_COVERAGE_PASS"
"풀업","pull_up","ANATOMY_SUPPORTED_TEMPLATE","NO","badmintonTransferLevel|badmintonTransferType|badmintonSkillTargets|badmintonPhysicalQualities|transferConfidence","","","One or more badminton-transfer fields are blank; no transfer claim was inferred in Pass 1.","BADMINTON_TRANSFER_COVERAGE_PASS"
"프론트 스쿼트","ex_c5043892","ACCEPTED_HEURISTIC","NO","badmintonTransferLevel|badmintonTransferType|badmintonSkillTargets|badmintonPhysicalQualities|transferConfidence","","","One or more badminton-transfer fields are blank; no transfer claim was inferred in Pass 1.","BADMINTON_TRANSFER_COVERAGE_PASS"
"프론트풋 엘리베이티드 스플릿 스쿼트","ex_7ce96a7a","ANATOMY_SUPPORTED_TEMPLATE","NO","badmintonTransferLevel|badmintonTransferType|badmintonSkillTargets|badmintonPhysicalQualities|transferConfidence","","","One or more badminton-transfer fields are blank; no transfer claim was inferred in Pass 1.","BADMINTON_TRANSFER_COVERAGE_PASS"
"프리처 컬","ex_e994008a","ANATOMY_SUPPORTED_TEMPLATE","NO","badmintonTransferLevel|badmintonTransferType|badmintonSkillTargets|badmintonPhysicalQualities|transferConfidence","","","One or more badminton-transfer fields are blank; no transfer claim was inferred in Pass 1.","BADMINTON_TRANSFER_COVERAGE_PASS"
"플랫 덤벨 플라이","ex_91b749b3","ANATOMY_SUPPORTED_TEMPLATE","NO","badmintonTransferLevel|badmintonTransferType|badmintonSkillTargets|badmintonPhysicalQualities|transferConfidence","","","One or more badminton-transfer fields are blank; no transfer claim was inferred in Pass 1.","BADMINTON_TRANSFER_COVERAGE_PASS"
"할로우 바디 홀드","ex_2a826c82","ANATOMY_SUPPORTED_TEMPLATE","NO","badmintonTransferLevel|badmintonTransferType|badmintonSkillTargets|badmintonPhysicalQualities|transferConfidence","","","One or more badminton-transfer fields are blank; no transfer claim was inferred in Pass 1.","BADMINTON_TRANSFER_COVERAGE_PASS"
"해머 컬","ex_2892da5a","ANATOMY_SUPPORTED_TEMPLATE","NO","badmintonTransferLevel|badmintonTransferType|badmintonSkillTargets|badmintonPhysicalQualities|transferConfidence","","","One or more badminton-transfer fields are blank; no transfer claim was inferred in Pass 1.","BADMINTON_TRANSFER_COVERAGE_PASS"
"핵 스쿼트","ex_e9e97659","ACCEPTED_HEURISTIC","NO","badmintonTransferLevel|badmintonTransferType|badmintonSkillTargets|badmintonPhysicalQualities|transferConfidence","","","One or more badminton-transfer fields are blank; no transfer claim was inferred in Pass 1.","BADMINTON_TRANSFER_COVERAGE_PASS"
"핸드스탠드 푸시업","ex_fa2e73b3","ANATOMY_SUPPORTED_TEMPLATE","NO","badmintonTransferLevel|badmintonTransferType|badmintonSkillTargets|badmintonPhysicalQualities|transferConfidence","","","One or more badminton-transfer fields are blank; no transfer claim was inferred in Pass 1.","BADMINTON_TRANSFER_COVERAGE_PASS"
"행잉 레그 레이즈","ex_b3f447be","ACCEPTED_HEURISTIC","NO","badmintonTransferLevel|badmintonTransferType|badmintonSkillTargets|badmintonPhysicalQualities|transferConfidence","","","One or more badminton-transfer fields are blank; no transfer claim was inferred in Pass 1.","BADMINTON_TRANSFER_COVERAGE_PASS"
"힙 쓰러스트","ex_721f7b5b","ANATOMY_SUPPORTED_TEMPLATE","NO","badmintonTransferLevel|badmintonTransferType|badmintonSkillTargets|badmintonPhysicalQualities|transferConfidence","","","One or more badminton-transfer fields are blank; no transfer claim was inferred in Pass 1.","BADMINTON_TRANSFER_COVERAGE_PASS"
"힙 어덕션","ex_eaea872c","ANATOMY_SUPPORTED_TEMPLATE","NO","badmintonTransferLevel|badmintonTransferType|badmintonSkillTargets|badmintonPhysicalQualities|transferConfidence","","","One or more badminton-transfer fields are blank; no transfer claim was inferred in Pass 1.","BADMINTON_TRANSFER_COVERAGE_PASS"
"힙 어브덕션","ex_728da646","ANATOMY_SUPPORTED_TEMPLATE","NO","badmintonTransferLevel|badmintonTransferType|badmintonSkillTargets|badmintonPhysicalQualities|transferConfidence","","","One or more badminton-transfer fields are blank; no transfer claim was inferred in Pass 1.","BADMINTON_TRANSFER_COVERAGE_PASS"
"고블릿 스쿼트","ex_ac7df636","ANATOMY_SUPPORTED_TEMPLATE","NO","badmintonTransferLevel|badmintonTransferType|badmintonSkillTargets|badmintonPhysicalQualities|transferConfidence","","","One or more badminton-transfer fields are blank; no transfer claim was inferred in Pass 1.","BADMINTON_TRANSFER_COVERAGE_PASS"
"노르딕 햄스트링 컬","ex_1cf51b6b","ACCEPTED_HEURISTIC","NO","badmintonTransferLevel|badmintonTransferType|badmintonSkillTargets|badmintonPhysicalQualities|transferConfidence","","","One or more badminton-transfer fields are blank; no transfer claim was inferred in Pass 1.","BADMINTON_TRANSFER_COVERAGE_PASS"
"데드버그","ex_d5bdffe1","ANATOMY_SUPPORTED_TEMPLATE","NO","badmintonTransferLevel|badmintonTransferType|badmintonSkillTargets|badmintonPhysicalQualities|transferConfidence","","","One or more badminton-transfer fields are blank; no transfer claim was inferred in Pass 1.","BADMINTON_TRANSFER_COVERAGE_PASS"
"드롭 점프","ex_d6726746","ANATOMY_SUPPORTED_TEMPLATE","NO","badmintonTransferLevel|badmintonTransferType|badmintonSkillTargets|badmintonPhysicalQualities|transferConfidence","","","One or more badminton-transfer fields are blank; no transfer claim was inferred in Pass 1.","BADMINTON_TRANSFER_COVERAGE_PASS"
"라인 홉","ex_a3ddd8ac","ACCEPTED_HEURISTIC","NO","badmintonTransferLevel|badmintonTransferType|badmintonSkillTargets|badmintonPhysicalQualities|transferConfidence","","","One or more badminton-transfer fields are blank; no transfer claim was inferred in Pass 1.","BADMINTON_TRANSFER_COVERAGE_PASS"
"래터럴 바운드","ex_34e7d21","ANATOMY_SUPPORTED_TEMPLATE","NO","badmintonTransferLevel|badmintonTransferType|badmintonSkillTargets|badmintonPhysicalQualities|transferConfidence","","","One or more badminton-transfer fields are blank; no transfer claim was inferred in Pass 1.","BADMINTON_TRANSFER_COVERAGE_PASS"
"래터럴 스텝다운","ex_69a56484","ANATOMY_SUPPORTED_TEMPLATE","NO","badmintonTransferLevel|badmintonTransferType|badmintonSkillTargets|badmintonPhysicalQualities|transferConfidence","","","One or more badminton-transfer fields are blank; no transfer claim was inferred in Pass 1.","BADMINTON_TRANSFER_COVERAGE_PASS"
"린단 참고 트랙 스프린트","ex_4773b6ea","ACCEPTED_HEURISTIC","NO","badmintonTransferLevel|badmintonTransferType|badmintonSkillTargets|badmintonPhysicalQualities|transferConfidence","","","One or more badminton-transfer fields are blank; no transfer claim was inferred in Pass 1.","BADMINTON_TRANSFER_COVERAGE_PASS"
"메디신볼 슬램","ex_26ac0c19","ACCEPTED_HEURISTIC","NO","badmintonTransferLevel|badmintonTransferType|badmintonSkillTargets|badmintonPhysicalQualities|transferConfidence","","","One or more badminton-transfer fields are blank; no transfer claim was inferred in Pass 1.","BADMINTON_TRANSFER_COVERAGE_PASS"
"미니밴드 사이드워크","ex_16b298db","ANATOMY_SUPPORTED_TEMPLATE","NO","badmintonTransferLevel|badmintonTransferType|badmintonSkillTargets|badmintonPhysicalQualities|transferConfidence","","","One or more badminton-transfer fields are blank; no transfer claim was inferred in Pass 1.","BADMINTON_TRANSFER_COVERAGE_PASS"
"바이퍼 트위스트(아래로)","ex_8354acd","ACCEPTED_HEURISTIC","NO","badmintonTransferLevel|badmintonTransferType|badmintonSkillTargets|badmintonPhysicalQualities|transferConfidence","","","One or more badminton-transfer fields are blank; no transfer claim was inferred in Pass 1.","BADMINTON_TRANSFER_COVERAGE_PASS"
"박스 스텝업","ex_6232f4bc","ANATOMY_SUPPORTED_TEMPLATE","NO","badmintonTransferLevel|badmintonTransferType|badmintonSkillTargets|badmintonPhysicalQualities|transferConfidence","","","One or more badminton-transfer fields are blank; no transfer claim was inferred in Pass 1.","BADMINTON_TRANSFER_COVERAGE_PASS"
"박스 점프","ex_d9e141e4","ANATOMY_SUPPORTED_TEMPLATE","NO","badmintonTransferLevel|badmintonTransferType|badmintonSkillTargets|badmintonPhysicalQualities|transferConfidence","","","One or more badminton-transfer fields are blank; no transfer claim was inferred in Pass 1.","BADMINTON_TRANSFER_COVERAGE_PASS"
"발목/고관절 가동성","ex_149730de","ANATOMY_SUPPORTED_TEMPLATE","NO","badmintonTransferLevel|badmintonTransferType|badmintonSkillTargets|badmintonPhysicalQualities|transferConfidence","","","One or more badminton-transfer fields are blank; no transfer claim was inferred in Pass 1.","BADMINTON_TRANSFER_COVERAGE_PASS"
"버피","ex_3f184ef9","ACCEPTED_HEURISTIC","NO","badmintonTransferLevel|badmintonTransferType|badmintonSkillTargets|badmintonPhysicalQualities|transferConfidence","","","One or more badminton-transfer fields are blank; no transfer claim was inferred in Pass 1.","BADMINTON_TRANSFER_COVERAGE_PASS"
"불가리안 스플릿 스쿼트","ex_e2efd0fe","ANATOMY_SUPPORTED_TEMPLATE","NO","badmintonTransferLevel|badmintonTransferType|badmintonSkillTargets|badmintonPhysicalQualities|transferConfidence","","","One or more badminton-transfer fields are blank; no transfer claim was inferred in Pass 1.","BADMINTON_TRANSFER_COVERAGE_PASS"
"사이드 스텝 후 정지","ex_9b132c23","ANATOMY_SUPPORTED_TEMPLATE","NO","badmintonTransferLevel|badmintonTransferType|badmintonSkillTargets|badmintonPhysicalQualities|transferConfidence","","","One or more badminton-transfer fields are blank; no transfer claim was inferred in Pass 1.","BADMINTON_TRANSFER_COVERAGE_PASS"
"사이드 플랭크","ex_f6d43398","ANATOMY_SUPPORTED_TEMPLATE","NO","badmintonTransferLevel|badmintonTransferType|badmintonSkillTargets|badmintonPhysicalQualities|transferConfidence","","","One or more badminton-transfer fields are blank; no transfer claim was inferred in Pass 1.","BADMINTON_TRANSFER_COVERAGE_PASS"
"스캡 푸시업","ex_c4535de3","ANATOMY_SUPPORTED_TEMPLATE","NO","badmintonTransferLevel|badmintonTransferType|badmintonSkillTargets|badmintonPhysicalQualities|transferConfidence","","","One or more badminton-transfer fields are blank; no transfer claim was inferred in Pass 1.","BADMINTON_TRANSFER_COVERAGE_PASS"
"스케이터 스쿼트","ex_ee378da7","ANATOMY_SUPPORTED_TEMPLATE","NO","badmintonTransferLevel|badmintonTransferType|badmintonSkillTargets|badmintonPhysicalQualities|transferConfidence","","","One or more badminton-transfer fields are blank; no transfer claim was inferred in Pass 1.","BADMINTON_TRANSFER_COVERAGE_PASS"
"스트레칭","ex_dd16e07a","ANATOMY_SUPPORTED_TEMPLATE","NO","badmintonTransferLevel|badmintonTransferType|badmintonSkillTargets|badmintonPhysicalQualities|transferConfidence","","","One or more badminton-transfer fields are blank; no transfer claim was inferred in Pass 1.","BADMINTON_TRANSFER_COVERAGE_PASS"
"싱글 레그 RDL","single_leg_rdl","ANATOMY_SUPPORTED_TEMPLATE","NO","badmintonTransferLevel|badmintonTransferType|badmintonSkillTargets|badmintonPhysicalQualities|transferConfidence","","","One or more badminton-transfer fields are blank; no transfer claim was inferred in Pass 1.","BADMINTON_TRANSFER_COVERAGE_PASS"
"싱글 레그 박스 스쿼트","ex_85f12271","ANATOMY_SUPPORTED_TEMPLATE","NO","badmintonTransferLevel|badmintonTransferType|badmintonSkillTargets|badmintonPhysicalQualities|transferConfidence","","","One or more badminton-transfer fields are blank; no transfer claim was inferred in Pass 1.","BADMINTON_TRANSFER_COVERAGE_PASS"
"싱글 레그 홉 앤 스틱","ex_314df428","ANATOMY_SUPPORTED_TEMPLATE","NO","badmintonTransferLevel|badmintonTransferType|badmintonSkillTargets|badmintonPhysicalQualities|transferConfidence","","","One or more badminton-transfer fields are blank; no transfer claim was inferred in Pass 1.","BADMINTON_TRANSFER_COVERAGE_PASS"
"원암 하프 닐링 프레스","ex_8380d7fe","ANATOMY_SUPPORTED_TEMPLATE","NO","badmintonTransferLevel|badmintonTransferType|badmintonSkillTargets|badmintonPhysicalQualities|transferConfidence","","","One or more badminton-transfer fields are blank; no transfer claim was inferred in Pass 1.","BADMINTON_TRANSFER_COVERAGE_PASS"
"월 슬라이드","ex_f97a05ab","ANATOMY_SUPPORTED_TEMPLATE","NO","badmintonTransferLevel|badmintonTransferType|badmintonSkillTargets|badmintonPhysicalQualities|transferConfidence","","","One or more badminton-transfer fields are blank; no transfer claim was inferred in Pass 1.","BADMINTON_TRANSFER_COVERAGE_PASS"
"점프 런지","ex_df966b45","ANATOMY_SUPPORTED_TEMPLATE","NO","badmintonTransferLevel|badmintonTransferType|badmintonSkillTargets|badmintonPhysicalQualities|transferConfidence","","","One or more badminton-transfer fields are blank; no transfer claim was inferred in Pass 1.","BADMINTON_TRANSFER_COVERAGE_PASS"
"케틀벨 스윙","ex_7404067c","ACCEPTED_HEURISTIC","NO","badmintonTransferLevel|badmintonTransferType|badmintonSkillTargets|badmintonPhysicalQualities|transferConfidence","","","One or more badminton-transfer fields are blank; no transfer claim was inferred in Pass 1.","BADMINTON_TRANSFER_COVERAGE_PASS"
"코사크 스쿼트","ex_a611010d","ANATOMY_SUPPORTED_TEMPLATE","NO","badmintonTransferLevel|badmintonTransferType|badmintonSkillTargets|badmintonPhysicalQualities|transferConfidence","","","One or more badminton-transfer fields are blank; no transfer claim was inferred in Pass 1.","BADMINTON_TRANSFER_COVERAGE_PASS"
"코펜하겐 플랭크","ex_a8385c4a","ANATOMY_SUPPORTED_TEMPLATE","NO","badmintonTransferLevel|badmintonTransferType|badmintonSkillTargets|badmintonPhysicalQualities|transferConfidence","","","One or more badminton-transfer fields are blank; no transfer claim was inferred in Pass 1.","BADMINTON_TRANSFER_COVERAGE_PASS"
"터키시 겟업","ex_91f6958d","ACCEPTED_HEURISTIC","NO","badmintonTransferLevel|badmintonTransferType|badmintonSkillTargets|badmintonPhysicalQualities|transferConfidence","","","One or more badminton-transfer fields are blank; no transfer claim was inferred in Pass 1.","BADMINTON_TRANSFER_COVERAGE_PASS"
"파머스 캐리","ex_a1fc4533","ANATOMY_SUPPORTED_TEMPLATE","NO","badmintonTransferLevel|badmintonTransferType|badmintonSkillTargets|badmintonPhysicalQualities|transferConfidence","","","One or more badminton-transfer fields are blank; no transfer claim was inferred in Pass 1.","BADMINTON_TRANSFER_COVERAGE_PASS"
"팔로프 프레스","ex_99728d25","ANATOMY_SUPPORTED_TEMPLATE","NO","badmintonTransferLevel|badmintonTransferType|badmintonSkillTargets|badmintonPhysicalQualities|transferConfidence","","","One or more badminton-transfer fields are blank; no transfer claim was inferred in Pass 1.","BADMINTON_TRANSFER_COVERAGE_PASS"
"포고 점프","ex_e465d1e9","ACCEPTED_HEURISTIC","NO","badmintonTransferLevel|badmintonTransferType|badmintonSkillTargets|badmintonPhysicalQualities|transferConfidence","","","One or more badminton-transfer fields are blank; no transfer claim was inferred in Pass 1.","BADMINTON_TRANSFER_COVERAGE_PASS"
"플랭크","ex_a44ae2ca","ANATOMY_SUPPORTED_TEMPLATE","NO","badmintonTransferLevel|badmintonTransferType|badmintonSkillTargets|badmintonPhysicalQualities|transferConfidence","","","One or more badminton-transfer fields are blank; no transfer claim was inferred in Pass 1.","BADMINTON_TRANSFER_COVERAGE_PASS"
"피스톨 스쿼트","ex_d67e5761","ANATOMY_SUPPORTED_TEMPLATE","NO","badmintonTransferLevel|badmintonTransferType|badmintonSkillTargets|badmintonPhysicalQualities|transferConfidence","","","One or more badminton-transfer fields are blank; no transfer claim was inferred in Pass 1.","BADMINTON_TRANSFER_COVERAGE_PASS"
"하프 닐링 원암 프레스","ex_8e1b313e","ANATOMY_SUPPORTED_TEMPLATE","NO","badmintonTransferLevel|badmintonTransferType|badmintonSkillTargets|badmintonPhysicalQualities|transferConfidence","","","One or more badminton-transfer fields are blank; no transfer claim was inferred in Pass 1.","BADMINTON_TRANSFER_COVERAGE_PASS"
"하프 닐링 케틀벨 원암 프레스","ex_d79824d2","ANATOMY_SUPPORTED_TEMPLATE","NO","badmintonTransferLevel|badmintonTransferType|badmintonSkillTargets|badmintonPhysicalQualities|transferConfidence","","","One or more badminton-transfer fields are blank; no transfer claim was inferred in Pass 1.","BADMINTON_TRANSFER_COVERAGE_PASS"
